新凯恩斯主义粘性信息理论述评	王军	《管理世界》	首都经济贸易大学经济学院;	2009	新凯恩斯主义;粘性信息;理性的疏忽
组件化和集成化车间生产管理系统的研究与实现	王军强;孙树栋;司书宾;褚崴;于晓义	《计算机集成制造系统》	西北工业大学机电学院	2006	生产管理与控制;集成;组件;大粒度重用;软件体系结构;虚拟数据库
让你的文章更多地被别人引用  让你的学生更多地被社会重用	王军	《会计研究》	财政部	2006	会计实务;后备人才;学术带头人;会计理论研究;学术研究;会计学;军人;人才培养;人才培训;高级会计人才
土地质量的空间变异与尺度效应研究进展	王军;邱扬	《地理科学进展》	国土资源部土地整理中心国土整治研究室	2005	土地质量;空间变异;尺度效应;可持续土地利用
国企改革与国家所有权神话	王军	《中外法学》	中国政法大学民商经济法学院;	2005	国家所有权;国企改革;个人所有权;国有企业改革;公共权力;神话;商业化;机构投资者;国家权力;政企分开
论关联度在间接回指释义中的主导作用	王军	《现代外语》	苏州大学	2004	间接回指;关联度;常规关系;非常规关系;回指释义
城市养老服务政策基层实践偏差、困境及其治理——以北京市为例	王军强;李兵	《社会保障研究》	北京农学院城乡发展学院	2018	养老服务;公共政策;政策偏差;治理
人工智能的伦理问题:挑战与应对	王军	《伦理学研究》	湖南师范大学哲学博士后科研流动站	2018	人工智能;伦理;主体;挑战;应对
二氧化碳在油气田地质封存中溶解物性的研究进展	王军良;李桂璇;周义明;潘志彦	《油田化学》	浙江工业大学环境学院	2018	二氧化碳;地质封存;溶解度;膨胀系数;密度;扩散系数;综述
水陆空三栖机器人设计与研究	王军;申政文;李明;王凯	《实验技术与管理》	中国矿业大学信息与控制工程学院	2018	三栖机器人;优化算法;卡尔曼滤波;PID控制器
感应荷电过程中喷雾荷电特性影响规律实验研究	王军锋;张仕超;左子文	《高电压技术》	江苏大学能源与动力工程学院;	2017	感应荷电;荷电特性;液滴荷质比;电极间距;电极环直径;雾化压力
中国城市女性生育二孩的成本—收益分析	王军;柏楚乔;黄晓莹	《青年探索》	中山大学社会学与人类学学院;中山大学社会学与人类学学院社会学系;	2017	全面两孩;成本收益;经济理性化;生育意愿
“一带一路”倡议下我国高等教育国际化的新图景	王军胜	《中国成人教育》	北京大学科技开发部产业技术研究院博士后工作站;北京航空航天大学公共管理学院博士后流动站;黄河科技学院民办教育研究院;中国(河南)创新发展研究院战略发展研究中心;	2017	“一带一路”;高等教育;国际化
教育类移动应用技术接受模型构建	王军;程文婷	《图书情报工作》	北京大学信息管理系;	2017	儿童;教育;移动应用;技术接受模型;感知风险
唑来膦酸治疗绝经后女性骨质疏松症的临床效果和生活质量调查	王军;李旭;边磊;王立国;杜张珍;白希壮	《中国骨质疏松杂志》	中国医科大学附属第一医院运动医学关节外科;	2016	唑来膦酸;骨质疏松;绝经后;骨密度;骨转化生化标志物;疼痛指数
论南沙群岛的群岛地位	王军敏	《法治研究》	中共中央党校;	2016	群岛;大陆国家远洋群岛;一般国际法规则;历史性所有权;南沙群岛群岛地位
股指期货限制性措施对期现货价格关系的影响研究——中美日应对“股灾”实施股指期货限制性措施及其效果比较	王军;刘卓然	《价格理论与实践》	中国农业大学中国期货与金融衍生品研究中心;中国农业大学经济管理学院;	2016	股指期货;股指期货引导关系;股指期货限制交易;VEC模型;美日股指期货限制交易
预应力混凝土空心墩拟静力试验与数值分析	王军文;张伟光;李建中	《桥梁建设》	石家庄铁道大学道路与铁道工程安全保障省部共建教育部重点实验室;济南铁路局聊城工务段;同济大学桥梁工程系;	2015	预应力混凝土结构;空心墩;装配式桥墩;拟静力试验;模型试验;有限元法;纤维单元模型;数值分析
糖尿病足溃疡中医循证临床实践指南	王军;徐阳	《中国中西医结合外科杂志》	中华中医药学会外科分会;	2015	糖尿病足;溃疡;中医治疗;循证;指南
新常态下国有企业改革新思路	王军华	《经济纵横》	四川大学经济学院;	2015	新常态;国有企业改革;国资管理;创新
低频循环荷载下盐岩轴向蠕变的Burgers模型分析	王军保;刘新荣;黄明;杨欣	《岩土力学》	西安建筑科技大学土木工程学院;重庆大学土木工程学院;福州大学土木工程学院;	2014	盐岩;低频循环荷载;蠕变特性;Burgers模型
新疆东准噶尔地区斑岩铜矿地质特征与成因	王军;李廷栋;耿树方;聂凤军	《地球学报》	中国地质科学院地质研究所;中国地质科学院矿产资源研究所;	2010	斑岩铜矿床;矿床地质特征;岩浆活动;成矿作用;东准噶尔
遗址公园模式在城市遗址保护中的应用研究——以唐大明宫遗址公园为例	王军	《现代城市研究》	东南大学建筑学院城市规划系;	2009	遗址;遗址公园;大明宫遗址公园;概念设计
认真学习贯彻企业会计准则体系  切实维护资本市场稳定持续发展	王军	《会计研究》	财政部	2007	会计准则体系;上市公司董事;我国会计准则;学习贯彻;资本市场;财务报告体系;新准则;企业负责人;企业会计准则;新会计准则
外源脱水应答转录因子DREB基因在转基因小麦中的诱导型表达与抗干旱生理效果研究(英文)	王军卫;杨凤萍;陈绪清;梁荣奇;张立全;耿东梅;张晓东;宋亚珍;张改生	《遗传学报》	北京市农林科学院	2006	小麦;转基因;DREB基因;脯氨酸;抗旱性
审时度势  把握机遇  完善中国会计准则体系	王军	《会计研究》	财政部	2005	具体会计准则;国际会计准则理事会;国际财务报告准则;国际趋同;会计准则体系;会计准则委员会;会计准则制定机构;中国会计准则;经济发展进程;征求意见稿
论翻译中语篇解构与重构的思维模式	王军	《外国语(上海外国语大学学报)》	上海外国语大学	2001	话语宏观结构;逻辑素;语篇解构;语篇重构
习近平新时代中国特色社会主义思想的精神实质和丰富内涵	王军旗	《平顶山学院学报》	国防大学政治学院西安校区;	2017	习近平;中国共产党历史;马克思主义;邓小平理论;九大;马克思列宁主义;中国特色;三个代表;文化建设理论;意识形态领域
我国马拉松运动现象的社群主义隐喻及其理性思考	王军利;杨家坤	《成都体育学院学报》	中国矿业大学体育学院;	2017	社群主义;马拉松;文化价值;非理性;价值认同;文化符号
电动汽车驱动电机结构参数优化设计	王军年;刘健;初亮;王庆年;吴坚	《交通运输工程学报》	吉林大学汽车仿真与控制国家重点实验室;长安汽车工程研究院;	2016	电动汽车;驱动电机;本体设计;优化设计;结构参数;效率特性
大载荷植保无人直升机喷雾气液两相流动数值模拟	王军锋;徐文彬;闻建龙;王晓英;罗博韬	《农业机械学报》	江苏大学能源与动力工程学院;	2017	无人直升机;大载荷;植保;数值模拟
高剂量替罗非班在急性ST段抬高型心肌梗死患者直接经皮冠状动脉介入术中的安全性及有效性评价	王军;王德昭	《中国全科医学》	北京市门头沟区医院心内科;首都医科大学附属北京天坛医院心内科;	2015	心肌梗死;替罗非班;血管成形术;气囊;冠状动脉
不同碳氮比有机肥对沙泥田烤烟根际土壤碳氮转化及酶活性的影响	王军;丁效东;张士荣;詹振寿;陈伟贤;郭俊杰;魏彬;郑凤霞	《生态环境学报》	广东省烟草南雄科学研究所(广东烟草粤北烟叶生产技术中心);青岛农业大学资源与环境学院;广东省生态环境与土壤研究所;广东烟草梅州市有限公司;	2015	有机肥;酶活性;微生物量碳氮;硝态氮和铵态氮
作业车间瓶颈簇识别方法	王军强;康永;陈剑;郭银洲;张映锋;孙树栋	《计算机集成制造系统》	西北工业大学系统集成与工程管理研究所;西北工业大学现代设计与集成制造技术教育部重点实验室;	2013	瓶颈识别;瓶颈簇;聚类算法;作业车间调度;多属性决策;约束理论
西北内陆旱区不同沟灌水肥对甜瓜水分利用效率和品质的影响	王军;黄冠华;郑建华	《中国农业科学》	中国农业大学水利与土木工程学院;	2010	沟灌;甜瓜;水分利用效率;果实品质
国际热钱流动的规模、趋势及其防范研究	王军;齐银山;王梦潇	《宏观经济研究》	中国国际经济交流中心;特华博士后科研工作站;山东华联矿业股份有限公司;北京交通大学;南开大学经济学院;	2010	国际资本流动;热钱;资产价格;资产泡沫
内蒙古中部MODIS植被动态监测分析	王军邦;陶健;李贵才;庄大方	《地球信息科学学报》	中国科学院地理科学与资源研究所;中国科学院研究生院;国家卫星气象中心;	2010	内蒙古中部;草地;MODIS;NDVI;年际动态
会当学哲学  一览明方向——让会计在哲学的意境中升华	王军	《会计研究》	财政部	2007	中国会计;哲学问题;哲学素养;会计行业;学习哲学;会计主体;哲学家;会计人员;解决问题;方法论
不对称连拱隧道现场监测与分析研究	王军;夏才初;朱合华;李永盛;林志良;陈晓钜	《岩石力学与工程学报》	同济大学地下建筑与工程系	2004	隧道工程;连拱隧道;新奥法;现场监测
农药残留速测技术研究进展	王军;朱鲁生;林爱军;李文海	《环境污染治理技术与设备》	山东农业大学!泰安271018	2001	农药残留;速测;色-质联用;免疫分析;生物传感器
互联网金融对商业银行的影响及对策研究	王军	《首都经济贸易大学》	 	2014	互联网金融商业银行;影响及对策
枸杞多糖通过调节血脑屏障抑制大鼠胶质瘤的生长	王军成;邹有瑞;李怡;吴桥;张斌;刘海波;赵巍;沈冰	《肿瘤》	宁夏回族自治区人民医院神经外科;宁夏医科大学总医院神经外科;宁夏医科大学总医院神经内科;宁夏医科大学临床医学院;宁夏医科大学医学科学技术研究中心;	2018	神经胶质瘤;枸杞多糖;血脑屏障;CD阳性T淋巴细胞;膜联蛋白A
苯并噁嗪单体的分子设计及其合成研究进展	王军亮;鲁哲宏;李豪;刘保英;任艳蓉;徐浩;张文凯;房晓敏;丁涛	《化学研究》	河南大学阻燃与功能材料河南省工程实验室	2018	苯并噁嗪;单体;设计;合成
我国短视频平台的商业模式特征及走向	王军;赵雪薇	《新闻爱好者》	中国传媒大学	2018	移动互联;短视频;商业模式
中国证券市场中基金管理人“羊群效应”的动态演化博弈分析	王军;吴雨茜;黄华继	《新疆财经》	安徽财经大学金融学院	2018	羊群效应;基金管理;博弈论;证券市场
基于DEPSO混合智能算法的岩土体应力-渗流-损伤耦合模型多参数反演研究	王军祥;董建华;陈四利	《应用基础与工程科学学报》	沈阳工业大学建筑与土木工程学院	2018	岩土工程;差异进化算法;DEPSO混合智能算法;反分析;应力-渗流-损伤耦合模型
梁思成“中国建筑型范论”探义	王军	《建筑学报》	故宫博物院故宫学研究所	2018	梁思成;中国建筑型范论;型范;模数
中国武术的文化使命及实现路径	王军伟;王震	《体育文化导刊》	绍兴文理学院元培学院基础教育分院	2018	民族传统体育;文化强国;武术;文化使命
从行政监管到多元治理——“社会教育培训机构的综合治理”研讨会综述	王军	《教育发展研究》	华东师范大学法学院;	2017	教育培训机构;法治教育;教育立法;乱象丛生;培训市场;行政监管;教育发展研究;服务基地;学校教育;治理经验;
动电测井实验研究Ⅱ:伴随动电场和界面动电场	王军;关威;胡恒山;Zhenya Zhu	《地球物理学报》	哈尔滨工业大学航天学院;麻省理工学院地球大气与行星科学系;	2016	动电效应;动电测井;声波测井;伴随动电场;辐射动电场
密实度不同时格栅–砂土界面循环剪切及其后直剪特性	王军;王攀;刘飞禹;胡秀青;蔡袁强	《岩土工程学报》	温州大学建筑与土木工程学院;浙江省软弱土地基与海涂围垦工程技术重点实验室;上海大学土木工程系;	2016	筋土界面;密实度;循环剪切;应力历史
文化传承视域下高校武术文化建设的价值及问题反思	王军;李信厚	《山东体育学院学报》	山东建筑大学体育教学部;北京体育大学;	2016	高校武术;文化;价值
城市面源污染特征及排放负荷研究——以内江市为例	王军霞;罗彬;陈敏敏;解淑艳;唐桂刚;李纳;吴鸿霁;罗晓慧	《生态环境学报》	中国环境监测总站	2014	城市面源;污染特征;排放负荷;城市下垫面
金属玻璃的功能性应用及相关基础研究	王军强	《中国材料进展》	威斯康辛大学麦迪逊分校材料科学与工程学院;	2014	金属玻璃;非晶合金;化学反应;催化性能
青藏高原草地生态系统碳收支研究进展	王军邦;黄玫;林小惠	《地理科学进展》	中国科学院地理科学与资源研究所;江西师范大学地理与环境学院;	2012	草地生态系统;气候变暖;草地退化;碳收支;青藏高原
基于近似l_0范数的稳健稀疏重构算法	王军华;黄知涛;周一宇;王丰华	《电子学报》	国防科学技术大学电子科学与工程学院;二炮士官学校;	2012	压缩感知;稀疏重构;基追踪;平滑l范数
DOC技术对柴油机排放颗粒物数浓度的影响	王军方;丁焰;尹航;葛蕴珊;王小臣;谭建伟;何超	《环境科学研究》	中国环境科学研究院;北京理工大学机械与车辆工程学院;中国汽车技术研究中心;西南林业大学交通机械与土木工程学院;	2011	柴油机;氧化催化转化器(DOC);颗粒物;数浓度;粒径分布
中国人口发展指数研究	王军平	《人口学刊》	中国人口与发展研究中心;	2010	人口发展;评价指标;熵值法;中国人口发展指数
欧亚种葡萄(Vitis vinifera L.)的驯化及分类研究进展	王军;段长青	《中国农业科学》	中国农业大学食品科学与营养工程学院葡萄与葡萄酒研究中心;东北林业大学林学院/林木遗传育种与生物技术教育部重点实验室;	2010	欧亚种葡萄;起源;驯化;生态地理分类
四轮驱动电动汽车差动助力转向系统联合仿真与试验	王军年;王庆年;宋传学;靳立强;胡长健	《农业机械学报》	吉林大学汽车动态模拟国家重点试验室;	2010	电动汽车;助力转向;联合仿真;试验
2006-2008年中国省际高技术产业效率实证研究	王军;杨惠馨	《统计研究》	山东大学管理学院;	2010	高技术产业;三阶段DEA模型;技术效率;规模效率;纯技术效率
网络知识组织系统的研究现状和发展趋势	王军;张丽	《中国图书馆学报》	北京大学信息管理系;	2008	NKOS;网络知识组织系统;知识组织系统;信息检索;本体
植物次生代谢物黄酮类化合物的研究进展	王军妮;黄艳红;牟志美;王彦文	《蚕业科学》	山东农业大学林学院	2007	植物黄酮类化合物;生理功能;提取方法;细胞培养;生物合成;桑树
垃圾焚烧飞灰基本性质的研究	王军;蒋建国;隋继超;杨仕键;张妍	《环境科学》	清华大学环境科学与工程系	2006	焚烧飞灰;重金属;挥发;浓缩
连续梁桥纵向地震碰撞反应参数研究	王军文;李建中;范立础	《中国公路学报》	同济大学桥梁工程系	2005	桥梁工程;连续梁桥;非线性时程方法;地震碰撞;反应参数
基于分类法和主题词表的数字图书馆知识组织	王军	《中国图书馆学报》	北京大学信息管理系	2004	数字图书馆;知识组织;分类法;主题词表;语义元数据
晋陕甘方言的“支微入鱼”现象和唐五代西北方音	王军虎	《中国语文》	西北大学文学院	2004	支微入鱼;止摄合口三等;遇摄合口三等;西北方音
条约规则成为一般习惯法	王军敏	《法学研究》	中共中央党校政法部!教师	2001	条约;习惯法;国际法院
基于晶体拼接的会聚光束三倍频关键技术研究	王军华	《山东大学》	 	2017	惯性约束聚变;晶体拼接;会聚光束;三倍频;相位匹配
苯并噁嗪的阻燃改性研究进展	王军亮;鲁哲宏;张媛媛;刘保英;张文凯;徐浩;房晓敏;丁涛	《高分子材料科学与工程》	河南大学功能聚合物复合材料研究所	2018	苯并噁嗪;阻燃;改性
场景化思维:重建场景、用户与服务连接	王军峰	《新闻与写作》	西北大学新闻传播学院;	2017	场景化思维;辐射力;连接力;服务力
不同贮藏条件下荷花粉脂质氧化与色泽降解动力学模型	王军;王栋;罗庆松;肖红伟;张晓琳;方小明;高振江;韩胜明	《农业工程学报》	中国农业大学工学院;陕西科技大学机电工程学院;中国农业科学院蜜蜂研究所;	2017	贮藏;降解;动力学;荷花粉;色泽参数;过氧化氢值;硫代苯巴比妥酸
基于大数据处理的农业气象灾害分类模型	王军;黄杰飞;程勇	《计算机仿真》	南京信息工程大学计算机与软件学院;南京信息工程大学信息化建设与管理处;	2017	分类模型;组合分类器;并行处理;灾害评估
政策补贴对中国海外投资企业产品创新的影响	王军;黄凌云	《研究与发展管理》	重庆大学经济与工商管理学院;	2017	政策补贴;对外直接投资(OFDI);创新;双重差分倾向得分匹配法;双门槛
习近平扶贫开发战略思想三维解析	王军;王芝华	《湖湘论坛》	深圳光明新区党工委;中共湖南省委党校	2017	习近平;扶贫开发;精准扶贫;共同富裕
知识产权保护与中国经济增长相关性的实证研究	王军;刘鑫颖	《经济与管理研究》	首都经济贸易大学经济学院;	2017	知识产权保护;经济增长;社会福利
城市基础设施配套费与土地价格——基于宗地交易数据的实证研究	王军辉;邓博文	《世界经济文汇》	贵州财经大学贵州省金融研究院;云南大学发展研究院;	2015	基础设施配套费;地价;公共产品融资
中国在南海的历史性权利	王军敏	《中国边疆史地研究》	中共中央党校;	2014	历史性权利;南海断续线;历史性所有权;历史性捕鱼权
“政府信息”的司法认定——基于86件判决的分析	王军	《华东政法大学学报》	上海交通大学凯原法学院;美国杜克大学;上海交通大学;	2014	政府信息;信息公开;司法审查;判例研究
面向云制造作业车间的机器能力界定方法	王军强;崔福东;张承武;孙树栋	《计算机集成制造系统》	西北工业大学生产与运作系统性能分析中心;西北工业大学现代设计与集成制造技术教育部重点实验室;	2014	约束理论;云制造;作业车间调度;非瓶颈;扰动;能力界定
水稻白化转绿突变体v13(t)的生理特性和基因定位	王军;杨杰;陈志德;范方军;朱金燕;杨金欢;仲维功	《中国农业科学》	江苏省农业科学院粮食作物研究所/国家水稻改良中心南京分中心;	2011	水稻;白化转绿基因;超微结构;精细定位
集中水流内红壤分离速率与团聚体特征及抗剪强度定量关系	王军光;李朝霞;蔡崇法;杨伟;马仁明;张国彪	《土壤学报》	华中农业大学农业部亚热带农业资源与环境重点实验室;	2011	集中水流;红壤分离速率;团聚体稳定性;饱和抗剪强度
静三轴试验中水泥土力学特性及本构模型研究	王军;丁光亚;潘林有;蔡袁强;高玉峰	《岩土力学》	温州大学建筑与土木工程学院;河海大学岩土工程科学研究所;	2010	水泥土桩;强度;孔压;刚度软化;本构模型;水泥掺入比;静三轴试验;土力学特性;应变关系;不同围压
植物小分子化合物的糖基化与糖基转移酶	王军;侯丙凯	《植物生理学通讯》	山东大学生命科学学院	2008	植物小分子化合物;糖基化;糖基转移酶
词表的自动丰富——从元数据中提取关键词及其定位	王军	《中文信息学报》	北京大学信息管理系	2005	计算机应用;中文信息处理;词表;元数据;关键词提取
外国直接投资、环境管制与国际竞争力	王军	《世界经济研究》	 	2005	外国直接投资;环境管制;国际竞争力
中国消费函数的实证分析及其思考	王军	《财经研究》	中央财经大学	2001	消费函数;边际消费倾向;消费者行为假设
浮动冲击平台冲击动力特性研究	王军	《哈尔滨工程大学》	 	2015	水下爆炸;浮动冲击平台;舰载设备;动力响应;冲击环境
基于数据仓库的病历管理决策支持系统的研究与开发	王军伟	《辽宁科技大学》	 	2016	数据挖掘;数据仓库;决策支持系统;病历管理
介质加载表面等离子体共振传感器基底研究	王军	《安徽大学》	 	2017	SPR传感器;灵敏度;品质因子;共振增强;时域有限差分方法
轻型汽油车国六排放标准可行性研究	王军方;尹航;王宏丽;肖寒;郝春晓	《环境工程技术学报》	中国环境科学研究院机动车排污监控中心;	2017	汽油车;缸内直喷;国六排放标准;颗粒物;气体污染物
效能评估可信度的客观度量方法	王军;李建勋;王兴;戚宗锋	《西安交通大学学报》	中国洛阳电子装备试验中心;上海交通大学自动化系;电子信息系统复杂电磁环境效应国家重点实验室;	2018	效能评估;可信度;模式分类;客观度量
锚土界面位移特征及其蠕变损伤耦合效应研究	王军;曹平;林杭	《中国矿业大学学报》	中南大学资源与安全工程学院;湖南工程学院建筑工程学院;	2018	土层锚固;蠕变损伤;损伤变量;相对位移;损伤传递
面向数据中心网络的链路故障实时检测即服务	王军晓;齐恒;李克秋;周晓波	《计算机研究与发展》	大连理工大学计算机科学与技术学院	2018	网络功能虚拟化;链路故障检测;实时探测;探测路径优化;探测矩阵
动荡、趋势与事件:2017年世界民族问题热点评估	王军	《黑龙江民族丛刊》	中央民族大学	2018	世界民族问题;民族民粹主义;趋势
基于深度神经网络的中期电力负荷预测	王军	《重庆工商大学学报(自然科学版)》	安徽工程大学电气工程学院	2018	中期负荷预测;前馈深度神经网络;递归深度神经网络;时域-频域分析
合成孔径雷达运动目标检测的研究进展	王军锋;刘兴钊	《上海交通大学学报》	上海交通大学电子工程系	2018	合成孔径雷达;地面运动目标显示;视间差异;顺轨干涉;偏置相位中心天线;空时自适应处理
我国生物药监管科学的发展概述	王军志	《中国新药杂志》	中国食品药品检定研究院	2018	监管科学;生物药;安全;有效;创新;发展
基于补偿标准设计的流域生态补偿制度运行机制和补偿模式研究	王军锋;吴雅晴;姜银萍;张墨	《环境保护》	南开大学循环经济与低碳发展研究中心;	2017	流域生态补偿制度;运行机制;补偿模式;补偿标准
中国女排精神的内涵、价值及文化效力构建	王军伟;张岚;余丁友	《体育学刊》	绍兴文理学院元培学院体军部;浙江越秀外国语学院体育与艺术部;	2017	体育文化;女排精神;中国精神;中国梦;文化效力
五台山佛光寺发现记——谨以此文纪念佛光寺发现80周年并献给梁思成先生诞辰116周年	王军	《建筑学报》	故宫博物院;故宫学研究所;	2017	梁思成;林徽因;佛光寺;建筑史
新型双电机构型纯电动汽车节能潜力分析	王军年;刘德春;张运昌;孙文;初亮	《吉林大学学报(工学版)》	吉林大学汽车仿真与控制国家重点实验室;重庆理工大学汽车零部件先进制造技术教育部重点实验室;	2016	车辆工程;电动汽车;双电机;参数匹配;节能潜力
新常态下商业银行资本、信贷行为与经济周期关系——来自中国银行业的经验证据	王军只;毛笑蓉;王晓菲;张义伟;杨杰;王亮	《金融发展评论》	中国人民银行营业管理部;中国人民银行吐鲁番市中心支行;中国人民银行合肥中心支行;	2015	信贷行为;商业银行资本;银行贷款利率;溢价水平;资本监管;样本期间;存款利率;宏观经济波动;产出缺口;虚拟变量;
基于EEMD和模糊C均值聚类的风电机组齿轮箱故障诊断	王军辉;贾嵘;谭泊	《太阳能学报》	陕西省水利电力勘测设计研究院;西安理工大学水利水电学院;国网陕西省电力公司培训中心;	2015	风电机组;齿轮箱;故障诊断;集合经验模式分解;奇异谱熵;模糊C均值聚类
过程性信息是否公开的司法判断	王军	《甘肃行政学院学报》	上海交通大学法学院;	2015	政府信息公开;过程性信息;司法判断;依法行政;利益衡量
微观剩余油核磁共振二维谱测试技术	王军;孟小海;王为民;刘乃贵	《石油实验地质》	中国石化胜利油田分公司勘探开发研究院;北京大学信息学院;中国科学院地质与地球物理研究所;	2015	核磁共振二维谱;弛豫时间;扩散系数;微观剩余油
砂土与格栅界面相互作用的直剪试验研究	王军;林旭;刘飞禹;潘涛;符洪涛	《岩土力学》	温州大学建筑与土木工程学院;连云港职业技术学院建筑工程学院;上海大学土木工程系;南京市市政公用工程质量安全监督站;	2014	直剪试验;筋土界面;纵横肋;土工格栅
我国国家审计体制改革研究述评	王军法;关旭;贾云洁	《南京审计学院学报》	南京审计学院国际商学院;南京大学金陵学院;南京审计学院审计与会计学院;	2014	国家审计体制改革;审计模式;独立性;预算监督;国家治理;预算审计;政府审计
我国生育政策对二孩生育间隔影响的分层模型研究	王军	《南方人口》	中国社会科学院人口与劳动经济研究所;	2013	生育政策;二孩;生育间隔;分层模型
作业车间区间型多属性瓶颈识别方法	王军强;陈剑;王烁;郭银洲;张映锋;孙树栋	《计算机集成制造系统》	西北工业大学系统集成与工程管理研究所;西北工业大学现代设计与集成制造技术教育部重点实验室;	2013	瓶颈识别;随机扰动;区间TOPSIS;作业车间调度;多属性决策
人口计生基本公共服务均等化研究	王军平	《人口学刊》	中国人口与发展研究中心;	2012	人口和计划生育;基本公共服务均等化;标准人;均等化分配模型
一种燃煤发电节能减排综合评价指数	王军;李永华;阎维平	《中国电机工程学报》	华北电力大学动力系;	2011	燃煤;发电;节能减排;综合评价;指数
企业公司化改组的法律性质及其表述	王军	《法学研究》	中国政法大学;	2011	净资产折价入股;企业分立;企业改制;营业出资
静脉产业类生态工业园区标准的研究	王军;岳思羽;乔琦;刘景洋;林晓红	《环境科学研究》	青岛理工大学环境与市政工程学院	2008	静脉产业;静脉产业类生态工业园区;层次分析法;权重
侵权法上损害证明的确定性	王军;王秀转	《政法论坛》	对外经济贸易大学法学院;对外经济贸易大学法学院;	2008	侵权法;损害的证明;确定性;证明标准
桥梁结构地震碰撞效应及防落梁措施研究现状	王军文;李建中;范立础	《公路交通科技》	石家庄铁道学院土木工程分院	2007	桥梁工程;综述;地震;碰撞效应;防落梁措施;限位器;抗震挡块
高寒草甸土壤水分的影响因子及其空间变异研究	王军德;王根绪;陈玲	《冰川冻土》	兰州大学教育部西部环境重点实验室	2006	高寒草甸;土壤水分;影响因子;空间变异
长江口滨岸带生态环境质量评价指标体系与评价模型	王军;陈振楼;许世远	《长江流域资源与环境》	华东师范大学资源与环境科学学院地理信息科学教育部重点实验室	2006	生态环境;评价指标;灰色关联模型;滨岸带;长江口
住房价格上涨对CPI的传导效应——兼论我国CPI编制体系的缺陷	王军平	《经济学家》	中国人民大学经济学院	2006	CPI;住房价格上涨;权数;自有住房消费
寻求稳定的国际环境协议	王军	《世界经济》	 	2005	国际环境协议;稳定性;联盟;污染排放
影响企业并购成败的人力资源管理问题及其解决对策研究	王军宏	《外国经济与管理》	中国人民大学劳动人事学院	2005	企业并购;人力资源管理问题;解决对策
甲烷高温燃烧催化剂研究进展	王军威;田志坚;徐金光;徐云鹏;徐竹生;林励吾	《化学进展》	中国科学院大连化学物理研究所	2003	甲烷;催化燃烧;六铝酸盐
L-半胱氨酸可视化传感器/体系的研究进展	王军;虎良军;申婧;姜吉泉;郁科勇;孙荣国	《有机化学》	贵州师范大学化学与材料科学学院	2018	半胱氨酸;可视化检测;传感器;传感体系;纳米粒子
教师“专业化”了吗?——论美国专业主义教师教育思想及其影响	王军	《比较教育研究》	北京教育学院学前教育学院;	2016	教师专业化;专业主义教师教育思想;美国
组织即兴对竞争优势的影响:环境不确定性和组织柔性的调节作用	王军;江若尘;曹光明	《经济与管理研究》	上海财经大学国际工商管理学院;上海财经大学上海发展研究院;中国科技大学管理学院;徽商银行;	2017	组织即兴;竞争优势;环境不确定性;组织柔性
桥墩影响下冰塞水位变化规律的试验	王军;陈胖胖;杨青辉;施发义;刘涛	《水科学进展》	合肥工业大学土木与水利工程学院;	2015	桥墩;冰塞水位;水位增值;试验
新型碳材料在钙钛矿太阳电池中的应用研究进展	王军霞;毕卓能;梁柱荣;徐雪青	《物理学报》	中国科学院广州能源研究所中国科学院可再生能源与天然气水合物重点实验室;	2016	钙钛矿太阳电池;新型碳材料;电极;电子与空穴传输
再生骨料透水混凝土的收缩和抗冻性试验研究	王军强	《工业建筑》	江苏建筑职业技术学院;	2016	再生骨料透水混凝土;收缩性;抗冻性;透水性能
中国在南海的权利主张符合国际法——评美国国务院发表的《海洋界限——中国在南海的海洋主张》研究报告	王军敏	《法治研究》	中央党校;	2015	担保国家;担保责任;担保行政;担保行政法
传播学视域下电视体育娱乐节目对体育价值的影响探析——以“奔跑吧兄弟”为例	王军伟	《南京体育学院学报(社会科学版)》	绍兴文理学院元培学院;	2015	传播学;电视体育娱乐;体育价值;影响探析
稻瘟病抗病基因Pi-k~h功能标记的开发及江苏粳稻品种中Pi-k~h的变异	王军;杨杰;朱金燕;范方军;李文奇;王芳权;黄转运;仲维功	《中国水稻科学》	江苏省农业科学院粮食作物研究所/国家水稻改良中心南京分中心;	2014	水稻;稻瘟病;Pi-kh;功能标记;Pi-khJSJ
WTO争端解决机制中的救济体系框架及改革问题实证研究	王军;粟撒	《当代法学》	对外经济贸易大学法学院;	2014	WTO争端解决机制;救济体系;DSB裁决履行;补偿;报复
基于STEP-NC的相交特征识别技术	王军;欧道江;舒启林;王国勋	《计算机集成制造系统》	沈阳理工大学机械工程学院;沈阳建筑大学交通与机械工程学院;华中科技大学国家数控系统工程技术研究中心;东北大学机械工程与自动化学院;	2014	特征识别;相交特征;属性邻接图;产品模型数据交换标准;数控
中国绿色经济效率的测算及实证分析	王军;耿建	《经济问题》	中国石油大学(华东)经济管理学院;中国人民银行宿迁市中心支行;	2014	绿色经济效率;环境污染;数据包络分析
新疆额尔齐斯河大型底栖动物的群落结构及水质生物学评价	王军;周琼;谢从新;李君;韦丽丽	《生态学杂志》	华中农业大学水产学院	2014	额尔齐斯河;大型底栖动物;群落结构;多样性;水质评价
